[Ano],[Mês/Ano],[Estado],[Bacia],[Campo],[Poço],[Ambiente],[Instalação],[Produção de Óleo (m³)],[Produção de Condensado (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BRSA-1159-RJS,MAR,Petrobras 74,,,,,,"10.452,607","0,00","0,00","2.395,738","0,360","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BRSA-1197-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"56.918,80","0,00","14.672,911","0,000","5,69",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BUZ-1-RJS,MAR,Petrobras 76,"27.133,35","0,00","6.687,563","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BUZ-2-RJS,MAR,Petrobras 75,,,,,,"10.112,991","0,00","0,00","2.426,107","0,410","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BUZ-3-RJS,MAR,Petrobras 75,"45.476,48","0,00","11.377,786","0,000","13,65",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BUZ-41-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"38.385,60","0,00","10.036,081","0,000","38,42",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BUZ-4-RJS,MAR,PETROBRAS 77,"25.566,61","0,00","6.237,627","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS,9-BUZ-7-RJS,MAR,Petrobras 74,"31.568,77","0,00","9.797,666","0,000","13,26",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,3-BRSA-1064-RJS,MAR,Petrobras 76,"80.596,78","0,00","20.295,339","0,000","62,92",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,3-BRSA-1184-RJS,MAR,PETROBRAS 77,"50.825,94","0,00","12.013,044","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,3-BRSA-944A-RJS,MAR,FPSO ALMIRANTE BARROSO,"124.581,42","0,00","30.540,114","0,000","72,31",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-10-RJS,MAR,Petrobras 75,"157.577,31","0,00","36.885,785","0,000","7,90",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-12-RJS,MAR,PETROBRAS 77,"88.611,98","0,00","21.022,697","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-14DA-RJS,MAR,Petrobras 74,"137.986,43","0,00","35.951,732","0,000","62,09",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-17-RJS,MAR,Petrobras 74,"65.125,00","0,00","28.284,521","0,000","77,16",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-18-RJS,MAR,Petrobras 76,"126.919,98","0,00","31.491,214","0,000","39,59",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-23-RJS,MAR,Petrobras 75,"140.075,85","0,00","43.598,660","0,000","14,01",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-24D-RJS,MAR,Petrobras 76,"90.913,49","0,00","39.514,843","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-25-RJS,MAR,Petrobras 74,"145.113,85","0,00","35.740,331","0,000","31,45",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-29D-RJS,MAR,Petrobras 75,"76.447,90","0,00","27.399,331","0,000","7,65",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-30-RJS,MAR,PETROBRAS 77,"89.956,97","0,00","21.041,361","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-33-RJS,MAR,FPSO ALMIRANTE BARROSO,"145.274,17","0,00","34.557,765","0,000","513,15",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-36DA-RJS,MAR,PETROBRAS 77,"22.699,88","0,00","9.791,773","0,000","4,09",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-45DA-RJS,MAR,FPSO ALMIRANTE BARROSO,"168.807,38","0,00","41.449,215","0,000","230,06",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-46D-RJS,MAR,FPSO ALMIRANTE BARROSO,"140.417,53","0,00","34.102,591","0,000","115,45",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-6-RJS,MAR,Petrobras 74,,,,,,"0,000","85.186,80","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-70D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"171.476,96","0,00","56.528,035","0,000","688,65",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-71D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"75.989,51","0,00","19.927,455","0,000","120,24",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-74D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"156.121,01","0,00","38.684,835","0,000","27,33",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-85-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"74.826,10","0,00","18.213,085","0,000","29,94",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-87D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"147.983,22","0,00","35.835,825","0,000","29,60",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,7-BUZ-90D-RJS,MAR,PETROBRAS 79,"138.109,92","0,00","34.232,206","0,000","892,52",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-11A-RJS,MAR,PETROBRAS 77,,,,,,"0,000","59.796,28","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-15-RJS,MAR,Petrobras 74,,,,,,"0,000","66.648,45","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-16-RJS,MAR,Petrobras 76,,,,,,"1.817,621","0,00","0,00","568,188","0,370","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-19D-RJS,MAR,Petrobras 76,,,,,,"0,000","148.038,44","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-21D-RJS,MAR,PETROBRAS 77,,,,,,"0,000","60.847,09","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-22D-RJS,MAR,Petrobras 74,,,,,,"39.625,832","0,00","0,00","9.082,241","0,360","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-26-RJS,MAR,Petrobras 75,,,,,,"0,000","62.964,51","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-27D-RJS,MAR,Petrobras 76,,,,,,"0,000","171.347,64","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-28DA-RJS,MAR,Petrobras 75,,,,,,"47.685,750","0,00","0,00","11.439,811","0,410","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-32DA-RJS,MAR,PETROBRAS 77,,,,,,"19.174,253","0,00","0,00","6.375,439","0,500","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-35-RJS,MAR,PETROBRAS 77,,,,,,"0,000","50.542,59","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-37D-RJS,MAR,Petrobras 75,,,,,,"0,000","135.336,60","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-38D-RJS,MAR,PETROBRAS 77,,,,,,"26.170,271","0,00","0,00","8.701,615","0,500","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-44-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"48.208,663","0,00","0,00","13.994,975","0,920","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-51-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"0,000","230.355,71","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-53D-RJS,MAR,Petrobras 75,,,,,,"0,000","115.690,78","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-55-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"78.052,120","0,00","0,00","22.658,530","0,920","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-56DB-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"0,000","17.426,39","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-57D-RJS,MAR,FPSO ALMIRANTE BARROSO,,,,,,"0,000","146.691,07","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-58D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"0,000","71.064,92","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-5-RJS,MAR,Petrobras 74,,,,,,"0,000","70.358,90","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-64D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"78.974,161","0,00","0,00","17.398,008","0,370","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-68D-RJS,MAR,Petrobras 76,,,,,,"0,000","87.624,58","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-73DA-RJS,MAR,Petrobras 76,,,,,,"55.561,517","0,00","0,00","17.368,530","0,370","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-82D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"33.797,497","0,00","0,00","7.445,589","0,370","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-84D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"56.665,597","0,00","0,00","12.483,431","0,370","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,8-BUZ-86D-RJS,MAR,FPSO ALMIRANTE TAMANDARE,,,,,,"50.330,490","1.472,53","0,00","11.087,807","0,370","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BRSA-1159-RJS,MAR,Petrobras 74,,,,,,"29.564,247","0,00","0,00","6.776,125","0,360","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BRSA-1197-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"160.989,63","0,00","41.500,994","0,000","16,10",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BUZ-1-RJS,MAR,Petrobras 76,"76.744,23","0,00","18.915,163","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BUZ-2-RJS,MAR,Petrobras 75,,,,,,"28.603,675","0,00","0,00","6.862,022","0,410","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BUZ-3-RJS,MAR,Petrobras 75,"128.626,08","0,00","32.181,033","0,000","38,60",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BUZ-41-RJS,MAR,FPSO ALMIRANTE TAMANDARE,"108.570,17","0,00","28.386,141","0,000","108,68",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BUZ-4-RJS,MAR,PETROBRAS 77,"72.312,83","0,00","17.642,562","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,BÚZIOS_ECO,9-BUZ-7-RJS,MAR,Petrobras 74,"89.289,40","0,00","27.711,808","0,000","37,52",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,1-BRSA-1116-RJS,MAR,PETROBRAS 71,"57.751,09","0,00","13.400,465","0,000","11.773,67",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,3-BRSA-1215-RJS,MAR,PETROBRAS 71,"35.832,02","0,00","3.062,095","0,000","56,18",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,7-ITP-3A-RJS,MAR,PETROBRAS 71,"58.144,59","0,00","5.332,520","0,000","26,58",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,7-ITP-4-RJS,MAR,PETROBRAS 71,"67.483,31","0,00","5.483,573","0,000","14,56",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,7-ITP-5D-RJS,MAR,PETROBRAS 71,"96.169,10","0,00","7.769,137","0,000","4.569,88",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,8-ITP-6D-RJS,MAR,PETROBRAS 71,,,,,,"0,000","125.725,84","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU,8-ITP-8D-RJS,MAR,PETROBRAS 71,,,,,,"37.001,706","0,00","0,00","40,702","1,080","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU,8-ITP-9D-RJS,MAR,PETROBRAS 71,,,,,,"0,000","109.045,70","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU,9-ITP-1-RJS,MAR,PETROBRAS 71,"86.273,01","0,00","7.698,315","0,000","86,35",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU,9-ITP-2D-RJS,MAR,PETROBRAS 71,,,,,,"0,000","117.179,64","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,1-BRSA-1116-RJS,MAR,PETROBRAS 71,"53.935,86","0,00","12.515,187","0,000","10.995,86",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,3-BRSA-1215-RJS,MAR,PETROBRAS 71,"33.464,84","0,00","2.859,803","0,000","52,47",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,7-ITP-3A-RJS,MAR,PETROBRAS 71,"54.303,37","0,00","4.980,236","0,000","24,83",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,7-ITP-4-RJS,MAR,PETROBRAS 71,"63.025,14","0,00","5.121,310","0,000","13,59",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,7-ITP-5D-RJS,MAR,PETROBRAS 71,"89.815,85","0,00","7.255,882","0,000","4.267,98",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,8-ITP-6D-RJS,MAR,PETROBRAS 71,,,,,,"0,000","117.419,97","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,8-ITP-8D-RJS,MAR,PETROBRAS 71,,,,,,"34.557,252","0,00","0,00","38,013","1,080","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,8-ITP-9D-RJS,MAR,PETROBRAS 71,,,,,,"0,000","101.841,78","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,9-ITP-1-RJS,MAR,PETROBRAS 71,"80.573,53","0,00","7.189,739","0,000","80,65",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,ITAPU_ECO,9-ITP-2D-RJS,MAR,PETROBRAS 71,,,,,,"0,000","109.438,36","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1255-RJS,MAR,FPSO Guanabara,"148.940,82","0,00","62.469,028","0,000","298,48",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1305A-RJS,MAR,FPSO SEPETIBA,"54.568,40","0,00","28.866,406","0,000","138,13",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1322-RJS,MAR,FPSO PIONEIRO DE LIBRA,"225.560,11","0,00","94.579,097","0,000","814,95",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1339A-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,"174.442,92","0,00","73.311,553","0,000","299,69",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1342A-RJS,MAR,FPSO Guanabara,,,,,,"0,000","345.518,83","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1345-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,"190.689,55","0,00","82.280,231","0,000","281,68",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1353D-RJS,MAR,FPSO SEPETIBA,,,,,,"0,000","318.367,14","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1355D-RJS,MAR,FPSO Guanabara,"68.013,23","0,00","28.280,434","0,000","76,25",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,3-BRSA-1356D-RJS,MAR,FPSO SEPETIBA,,,,,,"0,000","305.409,60","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-10B-RJS,MAR,FPSO Guanabara,"105.205,30","0,00","43.819,881","0,000","115,70",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-16D-RJS,MAR,FPSO SEPETIBA,"200.757,62","0,00","82.827,686","0,000","337,15",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-17A-RJS,MAR,FPSO SEPETIBA,"199.024,12","0,00","82.363,781","0,000","380,24",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-18D-RJS,MAR,FPSO SEPETIBA,"204.059,84","0,00","84.115,420","0,000","327,02",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-20D-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,"227.211,90","0,00","95.158,681","0,000","598,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-22D-RJS,MAR,FPSO Alexandre de Gusmão,"190.680,15","0,00","79.900,384","0,000","3.465,50",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-24D-RJS,MAR,FPSO Alexandre de Gusmão,"191.458,59","0,00","80.512,185","0,000","524,93",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-27D-RJS,MAR,FPSO SEPETIBA,"214.240,56","0,00","86.639,860","0,000","370,21",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-29D-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,"129.284,15","0,00","57.747,508","0,000","292,53",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-33-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,"198.133,02","0,00","82.815,503","0,000","342,37",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-37-RJS,MAR,FPSO Alexandre de Gusmão,"161.901,88","0,00","65.394,479","0,000","405,77",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-3-RJS,MAR,FPSO Guanabara,"138.312,22","0,00","57.870,820","0,000","834,88",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-6DB-RJS,MAR,FPSO Guanabara,"196.270,89","0,00","81.322,157","0,000","196,47",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,7-MRO-7A-RJS,MAR,FPSO Guanabara,"213.076,70","0,00","87.785,002","0,000","213,29",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-11-RJS,MAR,FPSO Guanabara,,,,,,"86.274,767","0,00","0,00","43.508,365","0,330","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-12A-RJS,MAR,FPSO Guanabara,,,,,,"122.116,133","0,00","0,00","61.497,685","0,330","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-13D-RJS,MAR,FPSO Guanabara,,,,,,"0,000","324.233,27","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-15D-RJS,MAR,FPSO SEPETIBA,,,,,,"133.741,416","0,00","0,00","62.778,221","0,310","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-19A-RJS,MAR,FPSO SEPETIBA,,,,,,"78.617,341","0,00","0,00","36.902,980","0,310","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-21D-RJS,MAR,FPSO SEPETIBA,,,,,,"0,000","341.891,72","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-23-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,,,,,,"122.078,957","0,00","0,00","55.106,441","0,360","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-25D-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,,,,,,"0,000","331.251,74","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-26D-RJS,MAR,FPSO SEPETIBA,,,,,,"133.140,023","0,00","0,00","62.495,927","0,310","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-28D-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,,,,,,"121.262,700","0,00","0,00","54.737,983","0,360","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-30D-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,,,,,,"124.904,226","0,00","0,00","56.381,768","0,360","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-34-RJS,MAR,FPSO Alexandre de Gusmão,,,,,,"117.274,685","0,00","0,00","59.950,819","0,520","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-36-RJS,MAR,FPSO Alexandre de Gusmão,,,,,,"101.654,493","0,00","0,00","51.965,777","0,520","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-39D-RJS,MAR,FPSO Alexandre de Gusmão,,,,,,"20.310,731","0,00","0,00","10.382,846","0,520","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-4-RJS,MAR,FPSO Guanabara,,,,,,"124.473,143","0,00","0,00","62.734,464","0,330","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,8-MRO-8-RJS,MAR,FPSO Guanabara,,,,,,"0,000","341.404,34","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,9-MRO-1-RJS,MAR,FPSO Alexandre de Gusmão,"60.523,61","0,00","25.235,215","0,000","475,13",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,MERO,9-MRO-2A-RJS,MAR,FPSO MARECHAL DUQUE DE CAXIAS,,,,,,"0,000","335.401,92","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,MERO,9-MRO-5-RJS,MAR,FPSO PIONEIRO DE LIBRA,,,,,,"85.555,635","0,00","0,00","38.628,369","0,390","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,3-BRSA-1181D-RJS,MAR,Petrobras 68,"1.155,69","0,00","225,818","0,000","0,70",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,4-BRSA-1226-RJS,MAR,Petrobras 68,"3.859,35","0,00","1.591,102","0,000","0,00",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-BBG-2D-RJS,MAR,Petrobras 68,"4.305,74","0,00","329,452","0,000","0,31",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-BBG-5D-RJS,MAR,Petrobras 68,"3.460,27","0,00","291,829","0,000","220,87",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-BBG-6D-RJS,MAR,Petrobras 68,"4.725,23","0,00","362,306","0,000","0,71",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-SBBG-2-RJS,MAR,Petrobras 68,,,,,,"2.781,310","0,00","0,00","672,243","0,840","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-SRR-2-RJS,MAR,Petrobras 68,"3.502,48","0,00","831,861","0,000","0,67",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-SRR-3D-RJS,MAR,Petrobras 68,"1.742,45","0,00","323,358","0,000","0,57",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,7-SRR-6D-RJS,MAR,Petrobras 68,"2.452,26","0,00","508,864","0,000","48,77",,,,,,,,
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,8-BBG-3-RJS,MAR,Petrobras 68,,,,,,"0,000","9.579,84","0,00","0,000","0,000","0,00","0,00","0,00"
2026,05/2026,Rio de Janeiro,Santos,NORTE DE BERBIGÃO,8-BBG-4D-RJS,MAR,Petrobras 68,,,,,,"2.416,511","0,00","0,00","581,654","0,830","0,00","0,00","0,00"
